food_id,food_type,food_name_th,food_name_en,food_group,food_subgroup,energy,water,protein,fat,carbohydrate,fibre,ash,calcium,phosphorus,magnesium,sodium,potassium,iron,copper,zinc,iodine,selenium,betacarotene,retinol,vitamin_A,thiamin,riboflavin,niacin,vitamin_C,vitamin_E,folate,cobalamin,sugar,cholesterol,sfa,sfa_4_0,sfa_6_0,sfa_8_0,sfa_10_0,sfa_12_0,sfa_14_0,sfa_16_0,sfa_18_0,mufa,mufa_16_1,mufa_18_1,mufa_20_1,mufa_22_1,pufa,pufa_18_2,pufa_18_3,pufa_18_4,pufa_20_4,pufa_20_5,pufa_22_5,pufa_22_6,asparticacid,threonine,serine,glutamic_acid,proline,glycine,alanine,cystine,valine,methionine,isoleucine,leucine,tryrosine,phenylalanine,histidine,lysine,arginine,total_amino_acid,catechin,epicatechin,gallic,energy_fat,fat_all,fat_saturated
10029,foundation,"โหระพา, ใบ","Sweet basil, leaves",เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,85.5,3.30,1.00,0.00,0,2.30,336,tr,,,,,,,,,,,,0.15,0.39,0.80,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10031,foundation,โคชูจัง (ซอสพริกเกาหลี)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,227,38.1,4.40,1.67,48.47,0,7.33,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,foundation,หอมแดง,"Shallot, bulbs",เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,83.9,2.70,0.20,0.00,0,0.60,16,59,,,,,,,,,168,,14,0.09,0.03,0.50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030,foundation,อบเชย,Cinnamon,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,15.1,3.30,1.00,0.00,0,4.00,17,46,,,,,,,,,156,,13,0.02,1.69,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,foundation,กระเทียมป่น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,4.7,18.97,0.74,0.00,0,3.61,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033,foundation,ขมิ้นป่น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,9.6,6.63,0.99,0.00,0,7.34,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,foundation,คอมบุทสึยุ (น้ำซุปเข้มข้นกึ่งสำเร็จรูปรสสาหร่าย)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,92,67,3.95,0.00,18.87,0,10.17,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,foundation,ซอสถั่วเหลือง  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,72,66.6,8.99,0.00,8.91,0,15.47,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,foundation,ซอสปรุงรสฝาเขียว  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,63,65.9,8.73,0.00,6.90,0,18.47,0,0,0,6761,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,16.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034,foundation,ข้าวคั่ว  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,4.4,8.03,1.95,0.00,0,0.90,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,foundation,ซอสโชยุญี่ปุ่น  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,100,62.8,4.76,0.00,20.16,0,12.26,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,foundation,ซอสพริก (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,98,71,0.61,0.32,23.00,0,5.11,8,0,5,2034,107,0.21,0.00,0.06,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,24.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044,foundation,ทซึยุ (ซอสปรุงรสสำหรับโซบะ)   (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,46,84.5,2.68,0.00,8.69,0,4.16,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043,foundation,ซุปรสหมูก้อนกึ่งสำเร็จรูป  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,242,3.5,7.77,17.78,12.48,0,58.44,19,0,11,19918,707,1.13,0.03,0.06,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,65.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,foundation,ซอสมะเขือเทศ (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,113,68.4,1.09,0.11,26.84,0,3.61,12,0,14,1088,316,0.38,0.02,0.13,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,23.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042,foundation,ซีอิ๊วขาว (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,46,72.2,4.75,0.00,6.50,0,16.55,0,0,0,6417,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,18.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,foundation,ซิยุโนะ โมโตะ (น้ำซุปเข้มข้น 3 เท่า)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,129,57.8,6.49,0.00,25.57,0,10.17,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,foundation,น้ำจิ้มไก่ (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,233,38.2,0.39,0.14,57.52,0,3.74,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,53.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,foundation,น้ำจิ้มซีฟู้ดส์  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,106,67.9,1.65,0.13,24.40,0,5.93,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,20.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,foundation,"น้ำจิ้มสุกี้, สูตรกวางตุ้ง ()",,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,145,63.1,2.64,3.83,24.79,0,5.60,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,20.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,foundation,น้ำตาลโตนด           (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,368,7.8,0.01,0.00,91.92,0,0.28,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,69.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,foundation,น้ำตาลมะพร้าวผสมน้ำตาลอ้อย (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,392,1.9,0.02,0.00,97.79,0,0.29,0,6,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,56.70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,foundation,น้ำตาลมะพร้าว (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,377,5.8,0.00,0.00,94.19,0,0.03,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,92.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,foundation,น้ำตาลทรายแดง  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,391,1.6,0.21,0.00,97.42,0,0.77,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,83.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,foundation,น้ำตาลกรวด  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,400,0,0.00,0.00,100.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,89.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,foundation,น้ำปลาร้าต้มสุกปรุงรส ตราแซ่บไมค์ สูตรส้มตำ (FCD) (),FCD,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,66,67,3.49,0.00,12.92,0,16.64,0,0,0,5928,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,13.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,foundation,น้ำปลาแท้ (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,50,65.8,8.59,0.00,3.70,0,21.90,0,0,0,8162,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,25.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,foundation,น้ำผึ้งเกสรดอกลำไย (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,339,15.4,0.16,0.03,84.41,0,0.02,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,foundation,"มะแขว่น, แห้ง ()",,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,16.4,8.03,7.91,0.00,0,4.83,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,foundation,ผงปรุงรสอาหาร (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,219,1.3,9.59,1.63,41.32,0,46.15,38,0,22,15039,969,1.12,0.03,0.66,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,68.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10059,foundation,มิริน (ซอสปรุงรส) (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,164,59.2,0.25,0.00,40.52,0,0.03,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10058,foundation,มะนาวแป้น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,35,90.9,0.44,0.00,8.27,0,0.36,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,foundation,ยี่หร่าป่น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,8.6,19.01,22.16,0.00,0,7.57,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,foundation,ลูกจันทร์ป่น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,7.9,5.20,21.62,0.00,0,2.30,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,foundation,สึยุ (น้ำซุปเข้มข้นกึ่งสำเร็จรูป)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,48,82.2,1.78,0.00,10.08,0,5.98,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,foundation,หอมแขกพม่า (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,41,89.4,1.89,0.03,8.13,0,0.59,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,foundation,ฮะยิ-มิริน สวีท คุ๊กกิ๊ง ไรท์ ซีซั่นนิ่ง (ซอสปรุงรสหวาน)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,168,56.6,0.00,0.00,41.89,0,1.48,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,foundation,ฮอน-มิริน  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,174,56.6,0.19,0.00,43.20,0,0.04,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,foundation,อบเชยป่น (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,9.7,3.84,0.47,0.00,0,3.64,0,0,0,0,0,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0.00,0.00,0,0.00,,,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,foundation,เกลือสมุทรแม่กลอง (จ.สมุทรสงคราม) (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,6.7,0.00,0.00,0.00,,89.96,69,tr,534,32553,1186,0.14,tr,-0.14,1.00,,tr,1.00,1,tr,0.02,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,foundation,เกลือภูเขาบ่อเกลือน่าน (จ.น่าน) (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,0,4.9,0.00,0.00,0.00,,95.11,457,tr,16,33274,818,2.01,tr,0.72,1.00,,,,,tr,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,foundation,กระเพาะปลา,Fish maw soup,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,83,85,7.30,5.20,1.80,,0.70,85,63,,,,2.50,,,,,14,164.00,165,0.01,0.32,1.60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,foundation,เกลือสินเธาว์ (เกลือบ่อกฐิน) (จ.ขอนแก่น) (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,32,7.1,0.00,0.00,7.88,,85.07,735,1,124,30502,613,0.76,-0.02,0.89,4.00,,tr,3.00,3,tr,tr,,tr,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,foundation,ขมิ้นขาว (จ.เชียงใหม่)  (),,เครื่องเทศและเครื่องปรุงรส,ไม่ระบุ,75,78.2,1.45,1.16,11.68,6,1.60,19,60,38,3,593,0.37,0.07,0.30,tr,,3,184.00,184,,0.02,,0,0.07,62.33,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,
11004,foundation,ก๋วยเตี๋ยวแขก (ก๋วยเตี๋ยวแกง),Rice noodles with beef curry,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,130,75,6.60,7.40,9.40,-0.3,1.60,59,63,,,,0.40,,,,,22,0.00,2,0.12,0.86,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,foundation,ก๋วยเตี๋ยวคั่วไก่,"Rice noodles with chicken, fried",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,198,59.7,6.94,8.36,23.77,,1.21,16,87,12,384,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,foundation,"กระเพาะปลา, เส้นหมี่ (Fish maw soup with rice noodles (fine thread))",Fish maw soup with rice noodles (fine thread,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,59,84.7,3.75,0.75,9.46,,1.37,6,16,4,583,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,foundation,"ก๋วยจั๊บน้ำข้น (Rice noodles, big sheet, soup with meat and tofu (Guay-jub))","Rice noodles, big sheet, soup with meat and tofu (Guay-jub",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,66,84.3,3.91,1.88,8.49,,1.38,10,48,12,482,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,foundation,ก๋วยเตี๋ยวเนื้อสับ,Rice noodles topped with choppped beef and gravy,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,111,76.2,3.50,4.10,15.20,-0.4,1.00,41,42,,,,0.20,,,,,13,0.00,1,0.07,0.61,1.30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11009,foundation,"ก๋วยเตี๋ยวเส้นเซี่ยงไฮ้, น้ำ (Mung bean noodles (Shanghai noodle) and soup )",Mung bean noodles (Shanghai noodle,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,76,85,4.40,4.35,5.06,,1.20,5,48,10,479,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,foundation,"ก๋วยเตี๋ยวเส้นบะหมี่, หมู, แห้ง","Wheat noodles with pork, without soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,189,61.3,10.89,8.47,17.54,,1.84,10,84,24,974,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11010,foundation,"ก๋วยเตี๋ยวเส้นบะหมี่, เกี้ยว, หมูแดง, น้ำ",Wheat noodles with roasted pork and soup,อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,68,84.8,3.61,2.20,8.53,,0.82,8,28,12,396,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, ลูกชิ้น, เนื้อสด, น้ำ","Rice noodles, small size with beef ball, beef and soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,64,83.1,5.00,0.60,9.88,,1.42,3,42,9,503,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008,foundation,"ก๋วยเตี๋ยววุ้นเส้น, เย็นตาโฟ, น้ำ  (Mung bean noodles with fish ball, swamp cabbage red sauce and soup (Yen-ta-fo) )","Mung bean noodles with fish ball, swamp cabbage red sauce and soup (Yen-ta-fo",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,84,81.1,2.26,2.74,12.67,,1.21,15,24,10,545,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,foundation,"ก๋วยเตี๋ยวผัดไทย, ใส่ไข่","Rice noodles, fried, Thai style",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,238,53.8,7.70,12.30,24.30,-0.6,1.90,150,109,,,,2.00,,,,,79,0.00,7,0.07,0.76,1.70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, แคระ, น้ำ","Rice noodles, small size with pork, tufu and soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,111,78.3,3.04,5.95,11.47,,1.22,13,34,12,556,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11014,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, หมู, ต้มยำ","Rice noodles, small size with pork, spicy and sour soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,117,75.5,5.40,5.08,12.47,,1.56,18,59,16,572,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, หมู, แห้ง","Rice noodles, small size with pork, without soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,270,45.2,9.12,11.86,31.83,,1.97,30,96,22,765,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11018,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, หมูเลียง, น้ำ","Rice noodles, small size with pork and soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,79,81.4,3.70,1.74,12.15,,1.02,10,40,10,349,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,foundation,"ก๋วยเตี๋ยวเส้นเล็ก, หมู, ตับ, แห้ง","Rice noodles, small size with pork and liver, without soup",อาหารปรุงสำเร็จ : อาหารจานเดียว กับข้าว อาหารประจำภาค อาหารเจ,อาหารจานเดียว,227,57.1,8.20,12.20,21.20,-0.4,1.30,147,128,,,,0.80,,,,,28,575.00,577,0.08,0.54,2.50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
